CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,MonetaryValue_Score,RFM_Score,RFM_Segment
15891.0,226.0,1,524.52,1,1,2,112,Clients à Réactiver
13967.0,145.0,1,80.7,1,1,1,111,Clients à Réactiver
17061.0,73.0,11,5232.23,2,4,4,244,Clients Loyaux
15442.0,248.0,1,594.0,1,1,2,112,Clients à Réactiver
12413.0,66.0,3,758.0999999999999,2,3,3,233,Clients Loyaux
17802.0,82.0,3,1285.0399999999997,2,3,3,233,Clients Loyaux
12437.0,1.0,18,4951.409999999997,4,4,4,444,Champions
15533.0,19.0,3,807.5699999999997,3,3,3,333,Champions
13117.0,21.0,8,984.9099999999996,3,4,3,343,Champions
16442.0,1.0,3,616.79,4,3,2,432,Clients à Réactiver
15976.0,165.0,2,430.93999999999977,1,2,2,122,Clients à Réactiver
18081.0,36.0,3,343.45,3,3,2,332,Clients à Réactiver
15618.0,32.0,4,776.8510000000002,3,3,3,333,Champions
17231.0,12.0,10,3174.3200000000024,4,4,4,444,Champions
13730.0,135.0,2,752.5999999999998,2,2,3,223,Clients Potentiels
17122.0,119.0,1,138.32,2,1,1,211,Clients à Réactiver
17389.0,0.0,34,31833.680000000015,4,4,4,444,Champions
13900.0,183.0,3,740.9499999999997,1,3,3,133,Clients Loyaux
13536.0,1.0,7,3448.2899999999986,4,4,4,444,Champions
12583.0,2.0,15,7281.379999999993,4,4,4,444,Champions
13305.0,4.0,10,2000.8599999999992,4,4,4,444,Champions
15193.0,60.0,1,499.32,2,1,2,212,Clients à Réactiver
14410.0,92.0,9,1105.0699999999986,2,4,3,243,Clients Loyaux
13736.0,5.0,2,731.8999999999999,4,2,3,423,Clients à Réactiver
15454.0,362.0,1,179.10000000000002,1,1,1,111,Clients à Réactiver
12947.0,143.0,6,1603.9900000000002,1,4,3,143,Clients Loyaux
13548.0,96.0,2,682.41,2,2,3,223,Clients Potentiels
18227.0,217.0,1,93.75,1,1,1,111,Clients à Réactiver
14689.0,208.0,1,112.80000000000001,1,1,1,111,Clients à Réactiver
15897.0,194.0,2,222.05,1,2,1,121,Clients à Réactiver
17535.0,280.0,1,164.39999999999998,1,1,1,111,Clients à Réactiver
17498.0,75.0,1,272.21999999999997,2,1,1,211,Clients à Réactiver
17110.0,165.0,1,163.29999999999998,1,1,1,111,Clients à Réactiver
17972.0,241.0,1,136.04,1,1,1,111,Clients à Réactiver
14155.0,266.0,1,118.75,1,1,1,111,Clients à Réactiver
16049.0,40.0,3,1111.7899999999993,3,3,3,333,Champions
15363.0,372.0,1,326.0,1,1,2,112,Clients à Réactiver
14762.0,263.0,1,300.52,1,1,1,111,Clients à Réactiver
17960.0,171.0,1,73.78,1,1,1,111,Clients à Réactiver
13621.0,116.0,1,213.85,2,1,1,211,Clients à Réactiver
14665.0,60.0,5,1835.7000000000003,2,3,4,234,Clients Loyaux
17571.0,50.0,4,1498.5100000000014,2,3,3,233,Clients Loyaux
14847.0,148.0,1,309.4,1,1,2,112,Clients à Réactiver
13366.0,50.0,1,56.160000000000004,2,1,1,211,Clients à Réactiver
17838.0,26.0,5,2779.2999999999997,3,3,4,334,Champions
15023.0,3.0,11,6802.759999999989,4,4,4,444,Champions
16709.0,84.0,5,3029.870000000001,2,3,4,234,Clients Loyaux
14932.0,365.0,1,363.53,1,1,2,112,Clients à Réactiver
15381.0,213.0,2,596.85,1,2,2,122,Clients à Réactiver
15958.0,74.0,1,104.35,2,1,1,211,Clients à Réactiver
15466.0,85.0,1,334.53000000000014,2,1,2,212,Clients à Réactiver
15988.0,19.0,1,158.03000000000003,3,1,1,311,Clients à Réactiver
14331.0,124.0,2,462.65999999999997,2,2,2,222,Clients à Réactiver
14258.0,9.0,9,12669.979999999996,4,4,4,444,Champions
15187.0,1.0,16,4777.180000000001,4,4,4,444,Champions
13973.0,287.0,1,264.7,1,1,1,111,Clients à Réactiver
16503.0,106.0,4,1431.9300000000005,2,3,3,233,Clients Loyaux
18190.0,192.0,2,284.46,1,2,1,121,Clients à Réactiver
16940.0,52.0,3,3049.880000000001,2,3,4,234,Clients Loyaux
18263.0,25.0,3,1213.16,3,3,3,333,Champions
16843.0,42.0,16,10196.570000000007,3,4,4,344,Champions
16612.0,32.0,4,1187.6599999999999,3,3,3,333,Champions
15272.0,57.0,2,721.9399999999998,2,2,3,223,Clients Potentiels
16527.0,81.0,1,228.06000000000003,2,1,1,211,Clients à Réactiver
12674.0,38.0,4,1970.6000000000006,3,3,4,334,Champions
15727.0,16.0,7,5178.960000000001,4,4,4,444,Champions
16685.0,61.0,2,324.24,2,2,2,222,Clients à Réactiver
12929.0,311.0,1,117.85000000000001,1,1,1,111,Clients à Réactiver
14143.0,133.0,1,115.8,2,1,1,211,Clients à Réactiver
17984.0,145.0,1,152.68000000000006,1,1,1,111,Clients à Réactiver
16770.0,57.0,5,770.1000000000006,2,3,3,233,Clients Loyaux
13390.0,74.0,1,544.0799999999999,2,1,2,212,Clients à Réactiver
14598.0,44.0,1,221.97000000000003,3,1,1,311,Clients à Réactiver
14501.0,183.0,2,251.20999999999998,1,2,1,121,Clients à Réactiver
14920.0,212.0,2,977.77,1,2,3,123,Clients Potentiels
16140.0,65.0,2,725.1800000000001,2,2,3,223,Clients Potentiels
13208.0,58.0,6,1223.8999999999999,2,4,3,243,Clients Loyaux
13882.0,2.0,5,1191.1299999999999,4,3,3,433,Champions
15800.0,107.0,2,699.0800000000002,2,2,3,223,Clients Potentiels
16697.0,241.0,1,112.75000000000001,1,1,1,111,Clients à Réactiver
12589.0,28.0,2,646.6800000000001,3,2,2,322,Clients à Réactiver
16782.0,10.0,13,2279.9,4,4,4,444,Champions
14416.0,22.0,2,490.22,3,2,2,322,Clients à Réactiver
17183.0,7.0,6,3347.309999999999,4,4,4,444,Champions
17450.0,8.0,46,194550.79000000007,4,4,4,444,Champions
13384.0,30.0,7,4151.929999999999,3,4,4,344,Champions
13815.0,22.0,4,4027.3599999999983,3,3,4,334,Champions
18178.0,128.0,4,1590.8099999999997,2,3,3,233,Clients Loyaux
14768.0,17.0,2,192.60000000000002,3,2,1,321,Clients à Réactiver
17134.0,106.0,2,424.99999999999994,2,2,2,222,Clients à Réactiver
16243.0,33.0,2,409.09999999999974,3,2,2,322,Clients à Réactiver
15551.0,36.0,1,436.05999999999995,3,1,2,312,Clients à Réactiver
16515.0,52.0,5,1627.1300000000006,2,3,3,233,Clients Loyaux
14489.0,207.0,1,463.38000000000005,1,1,2,112,Clients à Réactiver
17025.0,60.0,3,357.77,2,3,2,232,Clients à Réactiver
16152.0,268.0,1,1829.04,1,1,4,114,Clients Potentiels
16855.0,23.0,2,328.4,3,2,2,322,Clients à Réactiver
13032.0,52.0,2,1010.1799999999997,2,2,3,223,Clients Potentiels
13985.0,4.0,15,7060.130000000006,4,4,4,444,Champions
17438.0,253.0,1,388.45000000000005,1,1,2,112,Clients à Réactiver
18093.0,93.0,4,2106.52,2,3,4,234,Clients Loyaux
14507.0,23.0,6,1383.1799999999994,3,4,3,343,Champions
15460.0,354.0,1,216.76,1,1,1,111,Clients à Réactiver
18045.0,45.0,1,189.39999999999995,3,1,1,311,Clients à Réactiver
15351.0,12.0,7,1960.110000000001,4,4,4,444,Champions
16600.0,4.0,6,813.5200000000001,4,4,3,443,Champions
13451.0,26.0,5,2976.149999999999,3,3,4,334,Champions
14659.0,8.0,9,2529.930000000001,4,4,4,444,Champions
16406.0,18.0,1,163.07,3,1,1,311,Clients à Réactiver
13894.0,23.0,3,564.62,3,3,2,332,Clients à Réactiver
15181.0,66.0,3,689.4799999999999,2,3,3,233,Clients Loyaux
16430.0,57.0,1,300.85,2,1,1,211,Clients à Réactiver
13991.0,12.0,6,855.9699999999999,4,4,3,443,Champions
13299.0,268.0,1,142.5,1,1,1,111,Clients à Réactiver
16928.0,80.0,17,2847.599999999998,2,4,4,244,Clients Loyaux
14422.0,0.0,6,4263.64,4,4,4,444,Champions
12352.0,36.0,8,2506.040000000001,3,4,4,344,Champions
13475.0,191.0,4,1431.7800000000009,1,3,3,133,Clients Loyaux
13038.0,80.0,3,908.46,2,3,3,233,Clients Loyaux
13026.0,1.0,5,975.3599999999998,4,3,3,433,Champions
16073.0,297.0,1,122.39999999999999,1,1,1,111,Clients à Réactiver
13427.0,19.0,3,582.6,3,3,2,332,Clients à Réactiver
14453.0,190.0,1,119.93000000000002,1,1,1,111,Clients à Réactiver
16292.0,121.0,1,302.25,2,1,1,211,Clients à Réactiver
12577.0,35.0,3,657.8000000000003,3,3,2,332,Clients à Réactiver
14107.0,51.0,7,2703.23,2,4,4,244,Clients Loyaux
16201.0,3.0,4,1863.4699999999993,4,3,4,434,Champions
13694.0,3.0,50,65039.620000000024,4,4,4,444,Champions
12468.0,187.0,2,729.54,1,2,3,123,Clients Potentiels
16431.0,213.0,3,642.81,1,3,2,132,Clients à Réactiver
17718.0,232.0,1,139.35,1,1,1,111,Clients à Réactiver
12407.0,49.0,5,1708.1199999999997,3,3,4,334,Champions
12656.0,17.0,5,4051.170000000002,3,3,4,334,Champions
12644.0,129.0,1,477.9100000000001,2,1,2,212,Clients à Réactiver
15078.0,7.0,32,9743.110000000022,4,4,4,444,Champions
14198.0,18.0,4,701.3999999999999,3,3,3,333,Champions
13002.0,318.0,1,120.94999999999999,1,1,1,111,Clients à Réactiver
18179.0,9.0,6,1793.1700000000008,4,4,4,444,Champions
13439.0,255.0,1,283.71,1,1,1,111,Clients à Réactiver
17936.0,5.0,1,389.8399999999999,4,1,2,412,Clients à Réactiver
14817.0,200.0,2,1110.3399999999997,1,2,3,123,Clients Potentiels
17026.0,185.0,2,154.82999999999998,1,2,1,121,Clients à Réactiver
14204.0,2.0,1,161.02999999999997,4,1,1,411,Clients à Réactiver
14562.0,3.0,18,5074.769999999998,4,4,4,444,Champions
15861.0,12.0,8,3165.360000000001,4,4,4,444,Champions
13245.0,50.0,1,430.5,2,1,2,212,Clients à Réactiver
17050.0,96.0,6,3228.8399999999992,2,4,4,244,Clients Loyaux
18167.0,23.0,3,1384.86,3,3,3,333,Champions
15327.0,52.0,1,208.75000000000003,2,1,1,211,Clients à Réactiver
12565.0,288.0,1,145.92,1,1,1,111,Clients à Réactiver
16122.0,73.0,4,684.42,2,3,3,233,Clients Loyaux
16892.0,1.0,5,525.5399999999997,4,3,2,432,Clients à Réactiver
12474.0,17.0,18,7375.789999999998,3,4,4,344,Champions
17159.0,21.0,3,1538.88,3,3,3,333,Champions
13421.0,40.0,2,1851.0799999999995,3,2,4,324,Clients à Réactiver
17754.0,0.0,5,1772.259999999999,4,3,4,434,Champions
15582.0,24.0,3,682.9100000000001,3,3,3,333,Champions
12984.0,18.0,1,97.5,3,1,1,311,Clients à Réactiver
12395.0,19.0,12,3018.6299999999987,3,4,4,344,Champions
17511.0,2.0,31,91062.37999999996,4,4,4,444,Champions
17244.0,53.0,1,954.8999999999997,2,1,3,213,Clients Potentiels
18252.0,50.0,2,526.6699999999996,2,2,2,222,Clients à Réactiver
15940.0,311.0,1,35.8,1,1,1,111,Clients à Réactiver
18191.0,261.0,1,207.79999999999998,1,1,1,111,Clients à Réactiver
17086.0,7.0,6,2050.079999999999,4,4,4,444,Champions
15667.0,39.0,1,301.32000000000005,3,1,1,311,Clients à Réactiver
18240.0,46.0,1,422.58000000000004,3,1,2,312,Clients à Réactiver
14125.0,10.0,3,2740.4300000000017,4,3,4,434,Champions
13761.0,50.0,2,1070.65,2,2,3,223,Clients Potentiels
16298.0,22.0,3,598.1999999999998,3,3,2,332,Clients à Réactiver
14975.0,57.0,1,279.94,2,1,1,211,Clients à Réactiver
14981.0,246.0,1,102.11999999999998,1,1,1,111,Clients à Réactiver
14744.0,16.0,7,1099.98,4,4,3,443,Champions
12735.0,315.0,2,779.5699999999998,1,2,3,123,Clients Potentiels
16037.0,269.0,3,855.0200000000001,1,3,3,133,Clients Loyaux
16953.0,30.0,1,20.8,3,1,1,311,Clients à Réactiver
14210.0,105.0,6,1905.8400000000001,2,4,4,244,Clients Loyaux
16213.0,78.0,1,159.0,2,1,1,211,Clients à Réactiver
14386.0,296.0,1,142.4,1,1,1,111,Clients à Réactiver
13075.0,129.0,1,919.61,2,1,3,213,Clients Potentiels
16795.0,365.0,1,414.88000000000005,1,1,2,112,Clients à Réactiver
16698.0,226.0,2,1998.0,1,2,4,124,Clients Potentiels
13348.0,64.0,1,233.76,2,1,1,211,Clients à Réactiver
15752.0,39.0,7,2637.3800000000024,3,4,4,344,Champions
16734.0,52.0,3,650.51,2,3,2,232,Clients à Réactiver
15691.0,252.0,1,136.8,1,1,1,111,Clients à Réactiver
16116.0,211.0,1,612.7800000000001,1,1,2,112,Clients à Réactiver
13706.0,302.0,1,330.78999999999996,1,1,2,112,Clients à Réactiver
14829.0,29.0,4,697.55,3,3,3,333,Champions
13518.0,85.0,1,659.4399999999998,2,1,2,212,Clients à Réactiver
17123.0,161.0,1,345.29999999999995,1,1,2,112,Clients à Réactiver
13081.0,11.0,11,28337.38000000005,4,4,4,444,Champions
18118.0,10.0,26,5653.819999999971,4,4,4,444,Champions
16528.0,3.0,1,244.41,4,1,1,411,Clients à Réactiver
17426.0,8.0,6,5037.259999999998,4,4,4,444,Champions
14216.0,3.0,4,1839.3,4,3,4,434,Champions
13591.0,64.0,3,1117.1300000000003,2,3,3,233,Clients Loyaux
16625.0,274.0,1,333.08000000000004,1,1,2,112,Clients à Réactiver
13263.0,1.0,35,7454.069999999956,4,4,4,444,Champions
16637.0,32.0,4,1154.4700000000003,3,3,3,333,Champions
14902.0,25.0,1,332.66,3,1,2,312,Clients à Réactiver
16856.0,14.0,1,35.400000000000006,4,1,1,411,Clients à Réactiver
13949.0,2.0,6,2427.3199999999974,4,4,4,444,Champions
13160.0,22.0,1,91.8,3,1,1,311,Clients à Réactiver
13178.0,26.0,11,5725.470000000003,3,4,4,344,Champions
16479.0,10.0,2,300.83,4,2,1,421,Clients à Réactiver
16552.0,242.0,2,379.72999999999996,1,2,2,122,Clients à Réactiver
16516.0,30.0,1,101.7,3,1,1,311,Clients à Réactiver
15175.0,71.0,1,224.14000000000007,2,1,1,211,Clients à Réactiver
14738.0,42.0,7,1314.4499999999998,3,4,3,343,Champions
17827.0,5.0,5,1995.460000000001,4,3,4,434,Champions
12401.0,303.0,1,84.3,1,1,1,111,Clients à Réactiver
12747.0,2.0,11,4196.010000000001,4,4,4,444,Champions
17232.0,2.0,2,421.5200000000001,4,2,2,422,Clients à Réactiver
17341.0,156.0,3,781.3600000000001,1,3,3,133,Clients Loyaux
13512.0,260.0,1,251.20999999999998,1,1,1,111,Clients à Réactiver
15497.0,17.0,2,1262.2,3,2,3,323,Clients à Réactiver
12383.0,184.0,5,1850.5599999999997,1,3,4,134,Clients Loyaux
13099.0,99.0,1,207.35999999999999,2,1,1,211,Clients à Réactiver
13008.0,323.0,1,229.47000000000003,1,1,1,111,Clients à Réactiver
12729.0,113.0,1,453.0100000000001,2,1,2,212,Clients à Réactiver
13014.0,10.0,10,3466.2799999999997,4,4,4,444,Champions
17863.0,59.0,6,3159.9999999999995,2,4,4,244,Clients Loyaux
12723.0,3.0,5,725.0699999999998,4,3,3,433,Champions
16394.0,56.0,5,1555.3400000000006,2,3,3,233,Clients Loyaux
15163.0,18.0,2,304.4699999999999,3,2,1,321,Clients à Réactiver
15066.0,53.0,1,893.59,2,1,3,213,Clients Potentiels
15090.0,308.0,1,381.32000000000005,1,1,2,112,Clients à Réactiver
16722.0,17.0,13,4730.81,3,4,4,344,Champions
15758.0,24.0,1,205.25,3,1,1,311,Clients à Réactiver
15436.0,12.0,3,1122.5300000000007,4,3,3,433,Champions
12638.0,33.0,1,671.69,3,1,2,312,Clients à Réactiver
16104.0,61.0,1,302.36,2,1,1,211,Clients à Réactiver
14040.0,40.0,12,3614.9199999999996,3,4,4,344,Champions
12480.0,28.0,4,3281.6300000000015,3,3,4,334,Champions
14034.0,22.0,3,651.8200000000002,3,3,2,332,Clients à Réactiver
14459.0,155.0,1,1837.9199999999996,1,1,4,114,Clients Potentiels
15406.0,31.0,2,510.7099999999999,3,2,2,322,Clients à Réactiver
17997.0,74.0,8,1970.6700000000023,2,4,4,244,Clients Loyaux
14550.0,10.0,2,765.6200000000001,4,2,3,423,Clients à Réactiver
16504.0,25.0,1,484.37999999999977,3,1,2,312,Clients à Réactiver
16686.0,47.0,7,3062.8299999999986,3,4,4,344,Champions
13093.0,275.0,8,7832.469999999998,1,4,4,144,Clients Loyaux
15157.0,3.0,3,1936.0700000000006,4,3,4,434,Champions
16989.0,7.0,6,1133.25,4,4,3,443,Champions
13858.0,57.0,1,216.16999999999996,2,1,1,211,Clients à Réactiver
13700.0,26.0,10,2265.119999999999,3,4,4,344,Champions
13354.0,71.0,1,743.5300000000003,2,1,3,213,Clients Potentiels
16601.0,40.0,1,244.79999999999995,3,1,1,311,Clients à Réactiver
14477.0,19.0,4,1309.6000000000001,3,3,3,333,Champions
14295.0,40.0,1,166.2,3,1,1,311,Clients à Réactiver
15236.0,298.0,1,321.05,1,1,2,112,Clients à Réactiver
13330.0,92.0,3,1140.9299999999996,2,3,3,233,Clients Loyaux
12571.0,39.0,2,519.6099999999999,3,2,2,322,Clients à Réactiver
14653.0,1.0,7,1947.5499999999997,4,4,4,444,Champions
13184.0,14.0,10,1701.2900000000009,4,4,4,444,Champions
17317.0,46.0,3,2600.34,3,3,4,334,Champions
16110.0,45.0,3,1337.4800000000016,3,3,3,333,Champions
12559.0,310.0,2,561.7099999999999,1,2,2,122,Clients à Réactiver
15843.0,303.0,1,118.95,1,1,1,111,Clients à Réactiver
13870.0,2.0,8,2770.9400000000005,4,4,4,444,Champions
17171.0,289.0,1,224.90999999999997,1,1,1,111,Clients à Réactiver
14823.0,180.0,3,321.4299999999999,1,3,2,132,Clients à Réactiver
18276.0,43.0,1,335.8599999999999,3,1,2,312,Clients à Réactiver
17402.0,4.0,13,2633.85,4,4,4,444,Champions
15606.0,61.0,9,2920.1600000000003,2,4,4,244,Clients Loyaux
13955.0,154.0,2,322.96,1,2,2,122,Clients à Réactiver
12377.0,315.0,2,1628.1199999999997,1,2,3,123,Clients Potentiels
17839.0,42.0,1,338.80000000000007,3,1,2,312,Clients à Réactiver
15424.0,254.0,2,383.34,1,2,2,122,Clients à Réactiver
12826.0,2.0,7,1474.7199999999993,4,4,3,443,Champions
17475.0,79.0,1,194.36999999999995,2,1,1,211,Clients à Réactiver
12668.0,11.0,4,3807.150000000002,4,3,4,434,Champions
16031.0,92.0,2,548.9399999999999,2,2,2,222,Clients à Réactiver
16965.0,226.0,1,201.19,1,1,1,111,Clients à Réactiver
17900.0,190.0,2,112.19999999999999,1,2,1,121,Clients à Réactiver
12832.0,32.0,2,383.03000000000003,3,2,2,322,Clients à Réactiver
13506.0,316.0,2,458.52000000000004,1,2,2,122,Clients à Réactiver
12838.0,33.0,2,683.1299999999994,3,2,3,323,Clients à Réactiver
14022.0,225.0,1,440.0,1,1,2,112,Clients à Réactiver
17742.0,113.0,2,355.11,2,2,2,222,Clients à Réactiver
16377.0,267.0,1,676.2,1,1,3,113,Clients Potentiels
12820.0,3.0,4,942.3399999999999,4,3,3,433,Champions
15679.0,24.0,4,781.2799999999999,3,3,3,333,Champions
14301.0,117.0,1,640.14,2,1,2,212,Clients à Réactiver
15412.0,171.0,1,190.53000000000003,1,1,1,111,Clients à Réactiver
17414.0,43.0,2,778.0,3,2,3,323,Clients à Réactiver
14714.0,24.0,1,160.19,3,1,1,311,Clients à Réactiver
16019.0,46.0,9,3786.239999999999,3,4,4,344,Champions
13069.0,0.0,24,4436.119999999994,4,4,4,444,Champions
17062.0,313.0,4,538.37,1,3,2,132,Clients à Réactiver
14629.0,4.0,2,959.0100000000001,4,2,3,423,Clients à Réactiver
15594.0,15.0,5,1771.78,4,3,4,434,Champions
16025.0,29.0,1,439.66,3,1,2,312,Clients à Réactiver
16043.0,37.0,4,773.9900000000004,3,3,3,333,Champions
16455.0,63.0,7,1841.1800000000005,2,4,4,244,Clients Loyaux
17293.0,8.0,9,1875.1100000000006,4,4,4,444,Champions
16613.0,70.0,1,618.59,2,1,2,212,Clients à Réactiver
18155.0,75.0,3,371.62000000000006,2,3,2,232,Clients à Réactiver
17669.0,42.0,7,3406.7200000000003,3,4,4,344,Champions
14368.0,319.0,1,155.00000000000003,1,1,1,111,Clients à Réactiver
15345.0,45.0,1,393.54,3,1,2,312,Clients à Réactiver
18106.0,329.0,1,430.6999999999999,1,1,2,112,Clients à Réactiver
15867.0,5.0,15,3812.6399999999985,4,4,4,444,Champions
15260.0,100.0,7,1810.77,2,4,4,244,Clients Loyaux
16128.0,17.0,5,1880.22,3,3,4,334,Champions
12753.0,22.0,6,21429.39,3,4,4,344,Champions
13269.0,1.0,15,5346.23,4,4,4,444,Champions
15855.0,136.0,5,712.2399999999997,2,3,3,233,Clients Loyaux
17147.0,22.0,4,1714.5900000000001,3,3,4,334,Champions
14113.0,3.0,4,1840.4200000000005,4,3,4,434,Champions
12492.0,63.0,2,263.21,2,2,1,221,Clients à Réactiver
15060.0,8.0,4,303.0899999999999,4,3,1,431,Clients à Réactiver
16207.0,25.0,1,394.38,3,1,2,312,Clients à Réactiver
17135.0,16.0,7,1139.7299999999998,4,4,3,443,Champions
16013.0,3.0,47,37130.6,4,4,4,444,Champions
14647.0,201.0,1,243.21999999999994,1,1,1,111,Clients à Réactiver
17463.0,16.0,5,1896.410000000002,4,3,4,434,Champions
12814.0,101.0,1,125.92,2,1,1,211,Clients à Réactiver
18033.0,65.0,1,97.97000000000004,2,1,1,211,Clients à Réactiver
15339.0,66.0,2,574.0699999999998,2,2,2,222,Clients à Réactiver
15782.0,9.0,3,2614.7400000000007,4,3,4,434,Champions
14805.0,15.0,4,554.65,4,3,2,432,Clients à Réactiver
14544.0,24.0,2,2024.4500000000005,3,2,4,324,Clients à Réactiver
16771.0,33.0,5,2246.8100000000013,3,3,4,334,Champions
16365.0,17.0,9,1540.4200000000005,3,4,3,343,Champions
14896.0,204.0,2,468.77,1,2,2,122,Clients à Réactiver
16189.0,15.0,2,215.47999999999996,4,2,1,421,Clients à Réactiver
15321.0,70.0,3,2748.3100000000004,2,3,4,234,Clients Loyaux
17499.0,289.0,1,622.88,1,1,2,112,Clients à Réactiver
17948.0,147.0,1,358.56000000000006,1,1,2,112,Clients à Réactiver
17572.0,71.0,4,226.75,2,3,1,231,Clients à Réactiver
16274.0,373.0,1,357.94999999999993,1,1,2,112,Clients à Réactiver
14720.0,5.0,3,663.8100000000003,4,3,2,432,Clients à Réactiver
12990.0,31.0,3,409.50000000000006,3,3,2,332,Clients à Réactiver
12917.0,128.0,1,594.0,2,1,2,212,Clients à Réactiver
17912.0,310.0,5,311.01000000000005,1,3,2,132,Clients à Réactiver
17220.0,24.0,14,3198.2500000000027,3,4,4,344,Champions
15673.0,88.0,4,2881.0200000000013,2,3,4,234,Clients Loyaux
15764.0,88.0,6,3279.9700000000003,2,4,4,244,Clients Loyaux
16383.0,74.0,2,668.3599999999996,2,2,2,222,Clients à Réactiver
12923.0,64.0,1,176.97,2,1,1,211,Clients à Réactiver
17730.0,3.0,13,5298.479999999997,4,4,4,444,Champions
16807.0,142.0,3,1121.59,1,3,3,133,Clients Loyaux
14222.0,177.0,1,683.17,1,1,3,113,Clients Potentiels
17038.0,30.0,1,112.40000000000003,3,1,1,311,Clients à Réactiver
14046.0,284.0,1,154.98999999999998,1,1,1,111,Clients à Réactiver
17985.0,22.0,1,634.9499999999999,3,1,2,312,Clients à Réactiver
13166.0,283.0,1,417.19999999999993,1,1,2,112,Clients à Réactiver
13682.0,187.0,1,59.5,1,1,1,111,Clients à Réactiver
18203.0,157.0,1,160.42000000000002,1,1,1,111,Clients à Réactiver
13791.0,127.0,2,1516.0,2,2,3,223,Clients Potentiels
17924.0,11.0,7,2962.5000000000005,4,4,4,444,Champions
12650.0,3.0,1,314.44,4,1,2,412,Clients à Réactiver
12553.0,8.0,10,3692.280000000001,4,4,4,444,Champions
14289.0,8.0,6,911.2599999999999,4,4,3,443,Champions
14641.0,21.0,1,110.46,3,1,1,311,Clients à Réactiver
14890.0,253.0,1,125.65,1,1,1,111,Clients à Réactiver
14465.0,246.0,3,1058.6200000000008,1,3,3,133,Clients Loyaux
17111.0,47.0,1,248.60999999999999,3,1,1,311,Clients à Réactiver
14732.0,8.0,8,2702.49,4,4,4,444,Champions
16904.0,4.0,16,3754.2699999999986,4,4,4,444,Champions
15952.0,33.0,4,806.5699999999998,3,3,3,333,Champions
13336.0,77.0,1,795.12,2,1,3,213,Clients Potentiels
17596.0,23.0,7,2827.929999999999,3,4,4,344,Champions
14307.0,88.0,6,2995.7200000000007,2,4,4,244,Clients Loyaux
13524.0,40.0,5,680.1800000000001,3,3,3,333,Champions
14052.0,19.0,1,225.35999999999993,3,1,1,311,Clients à Réactiver
17560.0,94.0,4,854.9500000000002,2,3,3,233,Clients Loyaux
16098.0,87.0,7,2005.6300000000003,2,4,4,244,Clients Loyaux
17584.0,7.0,2,1242.3000000000002,4,2,3,423,Clients à Réactiver
14483.0,281.0,1,137.10000000000002,1,1,1,111,Clients à Réactiver
17888.0,21.0,8,726.0500000000001,3,4,3,343,Champions
13937.0,169.0,1,158.85,1,1,1,111,Clients à Réactiver
17256.0,107.0,2,239.99999999999997,2,2,1,221,Clients à Réactiver
15521.0,40.0,8,3000.2000000000007,3,4,4,344,Champions
13615.0,318.0,1,417.6900000000001,1,1,2,112,Clients à Réactiver
