StockCode,Description,PriceCategory,TotalRevenue,TotalQuantity,NumberOrders,AveragePrice
21781,MA CAMPAGNE CUTLERY BOX,premium,2012.5000000000016,138,81,14.869512195121972
23265,SET OF 3 WOODEN TREE DECORATIONS,bas,2009.94,1614,233,1.2491764705882353
22959,WRAP CHRISTMAS VILLAGE,bas,2003.92,4876,140,0.41842857142857265
21980,PACK OF 12 RED RETROSPOT TISSUES ,bas,2003.3100000000006,6523,250,0.3281349206349203
22920,HERB MARKER BASIL,bas,2000.349999999999,3329,188,0.6489690721649507
23326,HANGING MINI COLOURED BOTTLES,bas,2000.22,3370,55,0.6194642857142857
82581,TOILET METAL SIGN,bas,1997.1299999999944,3749,302,0.5550495049504963
22465,HANGING METAL STAR LANTERN,moyen,1991.5499999999984,1207,123,1.6500000000000037
84950,ASSORTED COLOUR T-LIGHT HOLDER,bas,1990.9699999999966,3361,87,0.6760674157303364
22215,CAKE STAND WHITE TWO TIER LACE,premium,1989.0,240,72,8.464583333333334
23490,T-LIGHT HOLDER HANGING LOVE BIRD,premium,1988.13,539,95,3.7404166666666665
23424,GINGHAM RECIPE BOOK BOX,premium,1986.7499999999989,413,103,4.926923076923069
20751,FUNKY WASHING UP GLOVES ASSORTED,moyen,1984.2599999999993,973,171,2.0958375634517825
22914,BLUE COAT RACK PARIS FASHION,premium,1979.6400000000012,428,134,4.933235294117652
21078,SET/20 STRAWBERRY PAPER NAPKINS ,bas,1977.1900000000014,2491,199,0.8428078817733959
22224,WHITE LOVEBIRD LANTERN,moyen,1973.6000000000017,688,115,2.90555555555555
22737,RIBBON REEL CHRISTMAS PRESENT ,moyen,1973.4000000000015,1196,177,1.6500000000000004
37500,TEA TIME TEAPOT IN GIFT BOX,premium,1972.4600000000012,338,80,6.265999999999996
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,bas,1972.1200000000013,2396,151,0.8474999999999977
20977,36 PENCILS TUBE WOODLAND,bas,1971.93,1597,142,1.2486896551724138
23396,LE JARDIN BOTANIQUE CUSHION COVER,premium,1970.73,527,139,3.746912751677852
22974,CHILDRENS DOLLY GIRL MUG,moyen,1968.4499999999991,1193,149,1.6500000000000041
23020,GLASS  SONGBIRD STORAGE JAR,premium,1965.3000000000002,165,69,12.343478260869563
23352,ROLL WRAP 50'S RED CHRISTMAS ,bas,1964.76,1596,162,1.2474545454545454
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,moyen,1961.2200000000003,1010,106,2.071415929203536
22831,WHITE BROCANTE SOAP DISH,moyen,1960.200000000003,684,104,2.946226415094334
22573,STAR WOODEN CHRISTMAS DECORATION,bas,1956.0500000000018,2393,142,0.8481944444444421
22196,SMALL HEART MEASURING SPOONS,bas,1955.05,2349,240,0.8489682539682504
22863,SOAP DISH BROCANTE,moyen,1948.35,693,93,2.928947368421048
23374,RED SPOT PAPER GIFT BAG,bas,1944.0800000000033,2444,122,0.8175409836065551
23227,FILIGREE HEART BUTTERFLY WHITE ,bas,1942.14,1590,85,1.2401176470588235
23360,SET 8 CANDLES VINTAGE DOILY,moyen,1941.7500000000025,1029,100,1.944285714285711
23251,VINTAGE RED ENAMEL TRIM MUG ,bas,1941.6999999999998,1634,101,1.2397058823529414
22824,3 TIER SWEETHEART GARDEN SHELF,premium,1938.2500000000011,55,43,35.67093023255816
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,moyen,1935.5999999999985,866,63,2.5000000000000004
23500,KEY RING BASEBALL BOOT ASSORTED ,bas,1935.05,1585,84,1.2432258064516128
21033,JUMBO BAG CHARLIE AND LOLA TOYS,moyen,1934.7499999999989,922,108,2.318348623853218
22509,SEWING BOX RETROSPOT DESIGN ,premium,1931.7500000000014,205,80,11.571951219512222
22121,NOEL WOODEN BLOCK LETTERS ,premium,1930.8900000000021,333,114,6.062413793103453
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,bas,1924.18,1574,122,1.24544
23213,STAR WREATH DECORATION WITH BELL,bas,1923.19,1595,121,1.2432800000000002
23208,LUNCH BAG VINTAGE LEAF DESIGN,bas,1919.8,1324,15,1.4499999999999995
23231,WRAP DOILEY DESIGN,bas,1915.5,4675,162,0.41851851851851984
85049G,CHOCOLATE BOX RIBBONS ,bas,1914.03,1575,222,1.2484100418410042
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,bas,1911.5500000000027,1411,74,1.4420000000000017
21506,"FANCY FONT BIRTHDAY CARD, ",bas,1910.8799999999944,4740,250,0.4185770750988156
21900,"KEY FOB , SHED",bas,1910.8700000000001,3055,255,0.6490769230769262
21811,HANGING HEART WITH BELL,bas,1902.9100000000024,4111,136,0.5356551724137935
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,moyen,1897.8700000000022,1123,137,1.6899999999999982
21244,BLUE POLKADOT PLATE ,moyen,1897.87,1123,136,1.6899999999999982
23161,REGENCY CAKE FORK,bas,1896.6,1608,68,1.2283823529411766
84880,WHITE WIRE EGG HOLDER,premium,1896.1499999999999,303,65,7.061029411764705
23315,IVORY REFECTORY CLOCK,premium,1894.7000000000012,202,76,9.83157894736843
22906,12 MESSAGE CARDS WITH ENVELOPES,moyen,1894.1999999999996,1148,179,1.6499999999999988
16169E,WRAP 50'S  CHRISTMAS,bas,1892.46,4563,149,0.4192000000000012
23145,ZINC T-LIGHT HOLDER STAR LARGE,bas,1888.2200000000032,2026,146,0.9456462585034022
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,moyen,1886.6700000000005,1140,127,1.6749230769230807
22592,CARDHOLDER HOLLY WREATH METAL,premium,1886.08,506,91,3.9261538461538454
22955,36 FOIL STAR CAKE CASES ,moyen,1884.8999999999987,949,101,2.0833333333333295
22374,AIRLINE BAG VINTAGE JET SET RED,premium,1882.8399999999997,448,156,4.262201257861635
35004C,SET OF 3 COLOURED  FLYING DUCKS,premium,1882.6499999999999,393,38,5.239473684210524
22996,TRAVEL CARD WALLET VINTAGE TICKET,bas,1880.1599999999983,4552,292,0.41940199335548317
21249,WOODLAND  HEIGHT CHART STICKERS ,moyen,1874.400000000002,672,79,2.914556962025314
22931,BAKING MOULD HEART WHITE CHOCOLATE,moyen,1873.6499999999974,793,109,2.529910714285719
22792,FLUTED ANTIQUE CANDLE HOLDER,bas,1870.3800000000022,2302,124,0.8407142857142842
20992,JAZZ HEARTS PURSE NOTEBOOK,bas,1867.0499999999968,4365,244,0.46007662835249097
22763,KEY CABINET MA CAMPAGNE,premium,1865.6500000000026,191,93,9.903723404255334
23491,VINTAGE JINGLE BELLS HEART,premium,1864.5,226,76,8.25
23068,ALUMINIUM STAMPED HEART,moyen,1862.510000000002,775,124,2.477086614173233
21556,CERAMIC STRAWBERRY MONEY BOX,moyen,1859.3999999999985,804,47,2.524468085106381
23289,DOLLY GIRL CHILDRENS BOWL,bas,1854.8500000000001,1553,141,1.2457746478873237
40016,CHINESE DRAGON PAPER LANTERNS,bas,1854.119999999999,5522,74,0.40621621621621695
71459,HANGING JAM JAR T-LIGHT HOLDERS,bas,1847.410000000002,2401,67,0.8267164179104485
37450,CERAMIC CAKE BOWL + HANGING CAKES,moyen,1841.0000000000039,668,98,2.8917475728155297
23075,PARLOUR CERAMIC WALL HOOK,premium,1839.999999999999,448,72,4.144666666666666
23094,LE GRAND TRAY CHIC SET,premium,1837.5,147,74,12.5
22811,SET OF 6 T-LIGHTS CACTI ,moyen,1836.8700000000003,705,40,2.878536585365855
22732,3D VINTAGE CHRISTMAS STICKERS ,bas,1831.98,1482,116,1.2483760683760683
23066,SMALL DECO JEWELLERY STAND,premium,1831.6499999999999,229,70,8.227142857142857
22070,SMALL RED RETROSPOT MUG IN BOX ,premium,1830.43,502,81,4.010843373493974
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,bas,1819.2500000000025,1301,170,1.4430635838150245
21411,GINGHAM HEART  DOORSTOP RED,premium,1818.1599999999999,428,151,4.3458169934640525
22571,ROCKING HORSE RED CHRISTMAS ,bas,1813.550000000003,2207,176,0.8464864864864835
82552,WASHROOM METAL SIGN,moyen,1812.4200000000005,1063,13,1.933846153846154
22557,PLASTERS IN TIN VINTAGE PAISLEY ,bas,1809.6000000000004,1248,12,1.4499999999999995
22555,PLASTERS IN TIN STRONGMAN,bas,1809.6000000000004,1248,11,1.4499999999999995
23165,LARGE CERAMIC TOP STORAGE JAR,bas,1809.5999999999995,1248,20,1.4499999999999995
21877,HOME SWEET HOME MUG,moyen,1809.5700000000006,1161,76,1.647820512820515
22700,BLACK AND WHITE DOG BOWL,premium,1807.92,558,2,3.24
23367,SET 12 COLOUR PENCILS SPACEBOY ,bas,1807.8500000000017,2785,231,0.6495798319327759
22897,OVEN MITT APPLES DESIGN,bas,1804.6000000000017,1284,162,1.442682926829264
21042,RED RETROSPOT APRON ,premium,1802.8500000000004,303,105,5.950000000000003
22291,HANGING CHICK CREAM DECORATION,bas,1802.3499999999992,1243,90,1.4500000000000006
22747,POPPY'S PLAYHOUSE BATHROOM,moyen,1800.8999999999965,879,169,2.095689655172418
22672,FRENCH BATHROOM SIGN BLUE METAL,moyen,1800.149999999998,1091,155,1.6500000000000037
21034,REX CASH+CARRY JUMBO SHOPPER,bas,1798.3500000000206,1893,859,0.9500000000000153
23291,DOLLY GIRL CHILDRENS CUP,bas,1797.75,1515,141,1.2444055944055943
22064,PINK DOUGHNUT TRINKET POT ,moyen,1795.1999999999966,1088,145,1.6500000000000041
22733,3D TRADITIONAL CHRISTMAS STICKERS,bas,1793.75,1435,131,1.25
23005,TRAVEL CARD WALLET I LOVE LONDON,bas,1788.7200000000003,4396,175,0.4193406593406606
37448,CERAMIC CAKE DESIGN SPOTTED MUG,moyen,1788.0000000000048,1200,149,1.4900000000000029
84968A,SET OF 16 VINTAGE ROSE CUTLERY,premium,1787.85,147,48,12.6765306122449
84050,PINK HEART SHAPE EGG FRYING PAN,moyen,1786.9500000000016,1083,166,1.6500000000000015
22601,CHRISTMAS RETROSPOT ANGEL WOOD,bas,1785.0400000000027,2212,140,0.8472916666666644
21622,VINTAGE UNION JACK CUSHION COVER,premium,1784.9999999999995,364,92,4.942553191489354
22412,METAL SIGN NEIGHBOURHOOD WITCH ,moyen,1784.700000000001,877,113,2.0935897435897397
23371,SET 36 COLOUR PENCILS SPACEBOY ,bas,1783.9700000000003,1505,133,1.2445714285714287
22536,MAGIC DRAWING SLATE PURDEY,bas,1782.1799999999992,4721,144,0.41290540540540654
23029,DRAWER KNOB CRACKLE GLAZE GREEN,moyen,1782.0000000000007,1080,134,1.6500000000000037
51014A,"FEATHER PEN,HOT PINK",bas,1777.6100000000001,3621,157,0.5099378881987581
37446,MINI CAKE STAND WITH HANGING CAKES,bas,1775.0500000000013,1297,148,1.4323899371069144
22652,TRAVEL SEWING KIT,bas,1774.8,1224,6,1.45
21916,SET 12 RETRO WHITE CHALK STICKS,bas,1771.5399999999984,4363,248,0.43215686274509935
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,moyen,1769.9500000000032,613,128,2.943893129770985
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,premium,1769.8400000000001,468,135,3.8324444444444437
21934,SKULL SHOULDER BAG,moyen,1762.2000000000003,1068,140,1.650000000000004
23235,STORAGE TIN VINTAGE LEAF,moyen,1759.3799999999987,642,86,2.8718181818181754
82551,LAUNDRY 15C METAL SIGN,moyen,1755.4200000000003,1025,18,2.1222222222222222
23357,HOT WATER BOTTLE SEX BOMB,premium,1749.4999999999995,378,77,4.879113924050627
22574,HEART WOODEN CHRISTMAS DECORATION,bas,1745.3300000000013,2057,147,0.849133333333331
72802C,VANILLA SCENT CANDLE JEWELLED BOX,premium,1744.3700000000001,421,83,4.224418604651163
22710,WRAP I LOVE LONDON ,bas,1742.5,4425,100,0.41620000000000096
85174,S/4 CACTI CANDLES,premium,1736.07,369,73,5.314155844155841
23128,FELTCRAFT BOY JEAN-PAUL KIT,premium,1735.9800000000007,354,117,4.978916666666665
22534,MAGIC DRAWING SLATE SPACEBOY ,bas,1735.4999999999982,4331,202,0.41739130434782734
22788,BROCANTE COAT RACK,premium,1734.0500000000004,205,46,9.818043478260861
M,Manual,moyen,1731.6,1115,37,2.0069767441860464
15044D,RED PAPER PARASOL,moyen,1729.9500000000012,629,72,2.922602739726025
21584,RETROSPOT SMALL TUBE MATCHES,moyen,1725.900000000002,1046,145,1.6500000000000035
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,moyen,1721.7000000000012,918,70,1.9288732394366208
22712,CARD DOLLY GIRL ,bas,1721.3699999999956,4319,213,0.4353703703703715
23031,DRAWER KNOB CRACKLE GLAZE PINK,moyen,1719.300000000001,1042,134,1.650000000000004
22466,FAIRY TALE COTTAGE NIGHT LIGHT,moyen,1719.150000000001,913,81,1.9391566265060236
22803,IVORY EMBROIDERED QUILT ,premium,1715.9000000000005,46,25,38.10200000000002
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,bas,1715.7000000000037,2070,230,0.8296250000000035
22562,MONSTERS STENCIL CRAFT,bas,1710.58,1394,187,1.246062176165803
20982,12 PENCILS TALL TUBE SKULLS,bas,1709.910000000002,2019,215,0.849414414414411
23090,VINTAGE GLASS T-LIGHT HOLDER,bas,1708.9500000000019,2121,117,0.8254545454545441
22027,TEA PARTY BIRTHDAY CARD,bas,1702.789999999994,4165,262,0.42437735849056735
21041,RED RETROSPOT OVEN GLOVE DOUBLE,moyen,1699.2000000000037,576,138,2.9499999999999926
22744,MAKE YOUR OWN MONSOON CARD KIT,moyen,1694.7500000000039,581,127,2.9468992248061947
23073,GEORGIAN TRINKET BOX,premium,1694.0,142,59,12.409999999999998
21586,KINGS CHOICE GIANT TUBE MATCHES,moyen,1691.2499999999998,731,66,2.502272727272728
22186,RED STAR CARD HOLDER,moyen,1689.0500000000015,795,114,2.198695652173908
21243,PINK  POLKADOT PLATE ,moyen,1688.3099999999995,999,120,1.6899999999999982
16161U,WRAP SUKI AND FRIENDS,bas,1687.5,4075,134,0.4195522388059713
22222,CAKE PLATE LOVEBIRD WHITE,premium,1686.6000000000015,356,118,4.926271186440677
22807,SET OF 6 T-LIGHTS TOADSTOOLS,moyen,1685.8500000000026,591,95,2.937755102040811
21114,LAVENDER SCENTED FABRIC HEART,bas,1683.7,1350,127,1.248560606060606
21112,SWISS ROLL TOWEL PINK  SPOTS,moyen,1681.6500000000005,611,23,2.8978260869565227
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,bas,1679.3400000000024,2106,111,0.8222123893805297
23109,LED TEA LIGHTS,moyen,1679.2399999999998,596,54,2.8757142857142832
21989,PACK OF 20 SKULL PAPER NAPKINS,bas,1675.2400000000025,2068,205,0.8465402843601864
23228,FILIGREE HEART BIRD WHITE ,bas,1674.64,1376,68,1.2378260869565216
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,moyen,1671.4499999999987,1013,90,1.650000000000003
22556,PLASTERS IN TIN CIRCUS PARADE ,bas,1670.4000000000003,1152,11,1.4499999999999995
21870,I CAN ONLY PLEASE ONE PERSON MUG,bas,1668.8899999999999,1357,137,1.247304964539007
22588,CARD HOLDER GINGHAM HEART,moyen,1668.7199999999987,594,128,2.7932307692307603
22593,CHRISTMAS GINGHAM STAR,bas,1668.5100000000016,2007,127,0.8480152671755707
23160,REGENCY TEA SPOON,bas,1666.8,1404,60,1.2293442622950819
21988,PACK OF 6 SKULL PAPER PLATES,bas,1663.3000000000022,2194,147,0.8401342281879172
21917,SET 12 KIDS  WHITE CHALK STICKS,bas,1653.239999999998,4095,186,0.4274074074074086
22639,SET OF 4 NAPKIN CHARMS HEARTS,moyen,1652.6999999999994,682,117,2.527500000000005
20674,GREEN POLKADOT BOWL,bas,1646.6,1372,148,1.2437086092715233
22414,DOORMAT NEIGHBOURHOOD WITCH ,premium,1645.6699999999996,253,70,8.289
22832,BROCANTE SHELF WITH HOOKS,premium,1645.45,155,69,10.7268115942029
47570B,TEA TIME TABLE CLOTH,premium,1642.6799999999996,180,26,10.400769230769233
10135,COLOURING PENCILS BROWN TUBE,bas,1641.5500000000002,1879,106,1.0714545454545457
21874,GIN AND TONIC MUG,moyen,1640.67,1071,49,1.6465306122448984
21056,DOCTOR'S BAG SOFT TOY,premium,1640.180000000001,174,66,9.74939393939394
21068,VINTAGE BILLBOARD LOVE/HATE MUG,bas,1637.71,1535,125,1.2177777777777778
23403,LETTER HOLDER HOME SWEET HOME,premium,1634.25,455,107,3.7408256880733943
22979,PANTRY WASHING UP BRUSH,moyen,1630.7400000000002,960,4,1.7325
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,bas,1629.3000000000018,4786,268,0.3700000000000027
22544,MINI JIGSAW SPACEBOY,bas,1628.2999999999988,4414,124,0.41078125000000054
23270,SET OF 2 CERAMIC PAINTED HEARTS ,bas,1625.9000000000035,1166,118,1.443599999999998
21718,RED METAL BEACH SPADE ,bas,1608.75,1287,141,1.25
M,Manual,bas,1605.8799999999997,5846,132,0.6307299270072994
85061W,WHITE JEWELLED HEART DECORATION,bas,1604.9100000000017,1983,106,0.8429411764705869
21534,DAIRY MAID LARGE MILK JUG,premium,1593.4500000000012,327,124,4.9339694656488575
22789,T-LIGHT HOLDER SWEETHEART HANGING,moyen,1593.4499999999991,835,123,1.938281249999996
22736,RIBBON REEL MAKING SNOWMEN ,moyen,1588.9500000000005,963,144,1.650000000000004
22973,CHILDREN'S CIRCUS PARADE MUG,moyen,1587.2999999999993,962,104,1.6500000000000032
22651,GENTLEMAN SHIRT REPAIR KIT ,bas,1583.1600000000012,1980,88,0.8440909090909091
22156,HEART DECORATION WITH PEARLS ,bas,1580.009999999999,1870,148,0.8466451612903201
22900, SET 2 TEA TOWELS I LOVE LONDON ,premium,1576.25,485,64,3.25
21439,BASKET OF TOADSTOOLS,bas,1574.98,1322,77,1.2475641025641027
23101,SILVER STARS TABLE DECORATION,bas,1574.6000000000026,1948,190,0.826632653061226
20981,12 PENCILS TALL TUBE WOODLAND,bas,1573.3500000000026,1851,208,0.8499999999999968
22037,ROBOT BIRTHDAY CARD,bas,1573.1199999999942,3795,257,0.42064885496183346
23370,SET 36 COLOURING PENCILS DOILY,bas,1568.8600000000001,1294,102,1.24651376146789
23214,JINGLE BELL HEART ANTIQUE GOLD,moyen,1564.840000000001,754,86,2.07684782608696
23681,LUNCH BAG RED VINTAGE DOILY,moyen,1564.1999999999996,948,113,1.6500000000000035
46000M,POLYESTER FILLER PAD 45x45cm,moyen,1562.399999999999,1008,133,1.5500000000000032
84596F,SMALL MARSHMALLOWS PINK BOWL,bas,1561.6299999999999,3301,288,0.5010526315789467
23358,HOT STUFF HOT WATER BOTTLE,premium,1558.65,423,59,3.7346666666666666
23317,BLUE REFECTORY CLOCK ,premium,1557.900000000001,162,70,9.873943661971836
22110,BIRD HOUSE HOT WATER BOTTLE,moyen,1557.149999999997,617,153,2.5472222222222296
23122,PARTY CHARMS 50 PIECES,bas,1554.3100000000004,2093,94,0.8204040404040391
22080,RIBBON REEL POLKADOTS ,moyen,1554.3000000000002,942,124,1.6500000000000037
23399,HOME SWEET HOME HANGING HEART,bas,1546.4300000000019,1823,176,0.8493193717277457
23244,ROUND STORAGE TIN VINTAGE LEAF,moyen,1544.2500000000025,851,94,1.9308510638297853
22602,RETROSPOT WOODEN HEART DECORATION,bas,1544.1400000000012,1846,161,0.8476646706586799
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,bas,1541.62,1322,66,1.228695652173913
22305,COFFEE MUG PINK PAISLEY DESIGN,moyen,1539.5999999999985,680,41,2.5280487804878033
22928,YELLOW GIANT GARDEN THERMOMETER,premium,1535.570000000001,251,88,6.382499999999996
22674,FRENCH TOILET SIGN BLUE METAL,bas,1534.25,1273,143,1.246122448979592
22828,REGENCY MIRROR WITH SHUTTERS,premium,1530.0,10,7,156.42857142857142
22428,ENAMEL FIRE BUCKET CREAM,premium,1528.730000000002,221,92,7.015000000000002
22934,BAKING MOULD EASTER EGG WHITE CHOC,moyen,1527.2000000000016,560,69,2.9152173913043455
22398,MAGNETS PACK OF 4 SWALLOWS,bas,1526.2200000000025,2544,227,0.6282683982683961
23372,SET 36 COLOUR PENCILS DOLLY GIRL,bas,1522.7200000000003,1296,99,1.242761904761905
21544,SKULLS  WATER TRANSFER TATTOOS ,bas,1522.4000000000017,1872,113,0.844782608695651
22292,HANGING CHICK  YELLOW DECORATION,bas,1519.9999999999995,1088,88,1.4478947368421062
22891,TEA FOR ONE POLKADOT,premium,1519.0099999999998,345,104,4.6148148148148165
22434,BALLOON PUMP WITH 10 BALLOONS,moyen,1517.0999999999997,778,111,1.9499999999999964
21876,POTTERING MUG,bas,1515.68,1900,123,1.13872
22361,GLASS JAR DAISY FRESH COTTON WOOL,moyen,1513.250000000004,539,123,2.9373015873015813
21981,PACK OF 12 WOODLAND TISSUES ,bas,1512.9300000000012,5295,190,0.3362051282051279
22852,DOG BOWL VINTAGE CREAM,premium,1507.92,354,108,4.248796296296296
21967,PACK OF 12 SKULL TISSUES,bas,1506.2400000000016,5166,173,0.32366666666666644
21993,FLORAL FOLK STATIONERY SET,bas,1502.5,1202,168,1.25
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",premium,1490.6500000000005,267,38,10.32894736842105
22284,HEN HOUSE DECORATION,moyen,1486.6499999999987,901,99,1.6500000000000032
22331,WOODLAND PARTY BAG + STICKER SET,moyen,1485.0000000000018,900,129,1.6500000000000037
23181,BULL DOG BOTTLE TOP WALL CLOCK,premium,1484.25,185,69,8.184782608695652
23394,POSTE FRANCE CUSHION COVER,premium,1481.25,395,119,3.75
22913,RED COAT RACK PARIS FASHION,premium,1479.6900000000007,327,95,4.925999999999992
23226,FILIGREE HEART DAISY WHITE,bas,1478.5900000000001,1199,71,1.24125
21394,RED POLKADOT BEAKER ,bas,1478.4900000000007,3791,110,0.39000000000000046
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,moyen,1471.3499999999988,673,52,2.5071428571428567
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,bas,1471.25,1177,35,1.25
85049C,ROMANTIC PINKS RIBBONS ,bas,1468.8899999999999,1197,204,1.2490995260663507
22119,PEACE WOODEN BLOCK LETTERS,premium,1466.160000000001,212,85,7.089555555555556
23583,LUNCH BAG PAISLEY PARK  ,bas,1464.5,1010,8,1.4499999999999997
23028,DRAWER KNOB CRACKLE GLAZE BLUE,moyen,1463.5500000000004,887,108,1.6500000000000035
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,moyen,1461.899999999999,886,93,1.650000000000003
21244,BLUE POLKADOT PLATE ,bas,1461.6000000000001,1008,11,1.4499999999999995
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,bas,1461.6,1008,18,1.4499999999999995
22154,ANGEL DECORATION 3 BUTTONS ,bas,1457.5200000000013,3532,111,0.41949152542372997
21591,COSY HOUR CIGAR BOX MATCHES ,bas,1456.3899999999999,1187,143,1.2487662337662337
23391, I LOVE LONDON MINI BACKPACK,premium,1453.9999999999998,360,68,4.138571428571429
23287,RED VINTAGE SPOT BEAKER,bas,1452.299999999997,1782,146,0.8456375838926151
21713,CITRONELLA CANDLE FLOWERPOT,moyen,1448.0999999999988,701,125,2.0980769230769205
21626,VINTAGE UNION JACK PENNANT,moyen,1446.9000000000008,742,74,1.9500000000000002
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,bas,1444.7499999999961,3581,203,0.4317241379310356
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,premium,1443.5,350,78,4.233902439024391
23462,ROCOCO WALL MIRROR WHITE,premium,1442.250000000001,75,43,19.74069767441862
22313,OFFICE MUG WARMER PINK,moyen,1440.8500000000004,523,48,2.9419999999999997
23217,LAUREL HEART ANTIQUE SILVER,bas,1434.1200000000001,1236,73,1.230135135135135
22095,LADS ONLY TISSUE BOX,bas,1432.0399999999995,1578,102,0.6526315789473689
22530,MAGIC DRAWING SLATE DOLLY GIRL ,bas,1431.959999999999,3514,181,0.4161290322580657
23267,SET OF 4 SANTA PLACE SETTINGS,bas,1427.3400000000001,1158,91,1.2477659574468085
22282,12 EGG HOUSE PAINTED WOOD,premium,1425.27,111,64,12.912656250000001
22176,BLUE OWL SOFT TOY,moyen,1423.3500000000017,489,98,2.9460396039603904
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,bas,1423.0700000000015,1837,127,0.8223255813953475
21845,DAIRY MAID STRIPE MUG,bas,1422.7900000000016,1801,70,0.7899999999999994
